key,source,translation
"/dropdown_modifiers","MODIFIERS","挑战属性"
"/HUD_MakeTrade","Make trade","购       买"
"/Quickaction_map","Map","地图"
"/settings_masterVolume","Master Volume","主音量"
"/enchantmentinspector_maxtierreached","Max Tier Reached","最高等级"
"/Particle_Medium","Medium","中"
"/settings_medium","Medium","中"
"/ItemTag_Melee","Melee","近战"
"/UI_Melee","Melee","近战"
"/gamepadBind_meleeDive","Melee / Interact / Elytra Dive","近战攻击 / 交互 / 鞘翅滑翔"
"/menu","Menu","菜单"
"/Popup_MerchantUnlocked","Merchant Unlocked","商人已解锁"
"/merchant_unlocked","Merchant Unlocked!","商人已解锁！"
"/label_merchantsUnlocked","Merchants Unlocked","商人已解锁"
"/UIHints_ChatWheelOpen_Title","Message your friends","给好友发送消息"
"/missioninspector_mission","Mission","任务"
"/postgame_mission_summary","Mission Summary","任务汇总"
"/Popup_MissionUnlocked","Mission Unlocked","地点已解锁"
"/EndRound_GameEndingDots","Mission ending...","任务结束..."
"/hud_mobsarespawning","Mobs are spawning","敌人即将到来"
"/missionSelected_More","More","更多"
"/UIHint_MoveAroundTitle","Move around","环顾四周"
"/statuseffect_multicharge","MultiCharge","多重蓄力"
"/statuseffect_mushroomized","Mushroomized","狂暴化"
"/settings_musicVolume","Music Volume","音乐音量"
"/Cosmetics_mysteryCape_name","Mystery Cape","神秘披风"
"/rewards_NextReward","NEXT REWARD","下一奖励"
"/hud_nightishere","NIGHT IS HERE","夜幕降临"
"/HUD_+NeedHealthPotion","Need Health","需要治疗"
"/HUD_Hurry","Need arrows","需要箭矢"
"/Message_NetDriverError_Title","Network Driver Error","网络设备错误"
"/dialog_networkissue_title","Network Issue","网络故障"
"/Message_NetworkFail_Title","Network error","网络错误"
"/announcement_New","New","新任务解锁"
"/unlockeddifficulty_newChallenge","New Challenge","新的挑战"
"/unlockeddifficulty_newdifficulty","New Difficulty","新难度解锁"
"/New_Event_Title","New Event","新事件"
"/announcement_NewFeature","New Feature","新特性"
"/Popup_NewObjective","New Objective","新目标"
"/new_enchanted","New enemy enchantments","新的附魔敌人"
"/new_gear_artifacts","New gear and artifacts available","新的装备和法器"
"/Night_damagesfriends","Night damages friends in","黑暗将吞噬好友"
"/hud_nightdamagesfriendsin","Night damages friends in","黑暗将吞噬好友"
"/Night_willhurtyou","Night will hurt you in","黑暗即将吞噬你"
"/hud_nightwillhurtyouin","Night will hurt you in","黑暗即将吞噬你"
"/HUD_Nope","No","不"
"/UIhint_noArrows","No Arrows","箭矢不足"
"/no_arrows","No Arrows","箭矢不足"
"/ED70D87D4EEF5F7F7202CAB1822A4C00","No One","无人"
"/difficulty_rule_lives_no","No extra lives.","已无额外生命数。"
"/games_no_games_found","No games found","找不到游戏"
"/cape_phantom_desc","No need to panic, you're not sleep deprived and seeing Phantoms! This Phantom Cape is all real and all yours.","幻翼？别慌，你没有缺觉。这件幻翼披风绝非幻觉，它完全属于你。"
"/rebind_none","None","没有"
"/Account_Link_Note","Note: A valid Nintendo Switch Online membership is required to play online.","注意：在线游戏需要有效的Nintendo Switch Online会员资格。"
"/Account_Link_ps4_note1","Note: Signing in to a Microsoft Account will permanently associate it with your current account on PlayStation™Network.","注意：在此登录 Microsoft 账号会与当前登录的 PlayStation™Network 账号进行永久关联。"
"/PS4_Note","Note: You must be a PlayStation®Plus member to play online.","注意：你必须拥有 PlayStation™Plus 会员资格才可进行多人游戏。"
"/Costmetics_BabyGhast_description","Nothing to cry about here, this Baby Ghast is the best pet ever. Just watch out for accidental fireballs.","这只恶魂宝宝是最好的宠物，所以没什么可伤心的。只是需要留意突如其来的火球。"
"/UIHints_UseArtifactDescription","Now that the Artifact is equipped, you can use it whenever you want.","法器已装备，你可以随时使用。"
"/Ok","OK","OK"
"/HUD_OK","OK!","好的！"
"/ui_or","OR","或"
"/statuseffect_oakwood","Oakwood Armor","橡木护盾"
"/option_off","Off","关"
"/settings_Off","Off","关"
"/settings_Ultra","Off","关"
"/settings_ultra","Off","关"
"/cape_sinistercape_description","Old and torn, this cape struggles to keep up with the wind.","又旧又破的披风，看样子很难随风飘扬。"
"/option_on","On","开"
"/settings_On","On","开"
"/UIHints_SelectMissionDescription","Once you feel ready to continue your quest against the Arch-Illager, open the map to select your next mission. ","准备好继续踏上击败奇厄教主的旅程时，就打开地图选择下一个任务吧。"
"/difficulty_rule_lives_one","One shared extra life.","一条共享的额外生命。"
"/Popup_Title_Online_Unavailable","Online Unavailable","在线游戏不可用"
"/menu_openGames","Open Games","打开游戏"
"/UIHints_FeelingLostDescription","Open your map and easily find your way. ","打开地图来查找路线。"
"/settings_advancedGraphics_hint","Opens up a sub-menu in order for the player to adjust their graphics further.","打开子级菜单以进一步调整图像设置。"
"/ItemTag_Other","Other","其它"
"/sawblade_overheat","Overheated Sawblade","武器过热"
"/cloudsave_OverwriteHero","Overwrite Hero","覆盖存档"
"/P1_Key","P1","玩家1"
"/P2_Level","P2","玩家2"
"/P3_Level","P3","玩家3"
"/P4_Level","P4","玩家4"
"/message_pleasenote","PLEASE NOTE","请注意"
"/gearpower_POWER","POWER","战力"
"/xal_public","PUBLIC","公开"
"/statuseffect_paincycle","Pain Cycle","痛苦循环"
"/statuseffect_paincyclecharging","Pain Cycle Charging","痛苦循环充能"
"/Cosmetics_Parrot","Parrot","鹦鹉"
"/dlc_mobchancetext","Part of the {DLCName} DLC","{DLCName}DLC的一部分"
"/cape_birthday_origin","Participated in the 1st year Anniversary event.","参与过一周年活动的象征。"
"/cape_phantom_origin","Participated in the Spookier Fall 2021 event.","参与过2021年骇人深秋活动的象征。"
"/pet_zombifiedbabypig_origin","Participated in the Spookier Fall 2021 event.","参与过2021年骇人深秋活动的象征。"
"/settings_Particles","Particles","粒子效果"
"/statuseffect_mobmasher","Party Starter","派对狂欢"
"/pathfinder","Pathfinder","探路者"
"/cape_phantom_name","Phantom Cape","幻翼披风"
"/phantoms_are_coming","Phantoms are coming","幻翼即将到来"
"/Pick_Up_Nav_Bar","Pick Up","拿起"
"/inv_pickup","Pick Up","拾取"
"/EquipArtifactHintGamepad","Pick up the Firework Arrows in the Artifact category to equip them.","找到法器分类，拿起里面的烟火之箭来装备。"
"/UIHint_PickupArrowsTitle","Pickup arrows","拿一些箭"
"/UIHints_PickupArtifactTitle","Pickup artifact","拿起法器"
"/dialog_networkissue_body","Please check your network connection and try again.","请检查网络连接并重试。"
"/statuseffect_poisoned","Poisoned","中毒"
"/UIHints_PoppingTitle","Popping!","弹窗中！"
"/statuseffect_potionbarrier","Potion Barrier","药水护盾"
"/enchantment_PotionThirst","Potion Thirst","药水渴求"
"/ui_item_power","Power","力量"
"/enchantment_rarity_powerful","Powerful","强力"
"/enchantmentinspector_powerful","Powerful","强力"
"/Req_Prefix","Pre","预"
"/Press&Select_Toggle","Press & Select","按下并选择"
"/e3_input_prompt","Press Any Key to Launch Dungeons","按下任意键启动Dungeons"
"/pressStickJoin_prompt_generic","Press Left Stick {0} to Join","按下左摇杆的 {0} 以加入"
"/pressStickJoin_prompt_switch","Press Stick {0} to Join","按下摇杆的 {0} 以加入"
"/Title_PressAnyButton","Press any button","按任意键"
"/UIHints_ChatWheelChat_Description_press","Press the button to send the selected message.","按下来选择一条消息。"
"/E0A0D9354A0ACD79AE06F2B3202AD035","Private","私人"
"/xal_priv","Private","私人"
"/1DFA61554D95DCE782DB1FB9DF55E6FC","Progress","进度"
"/statuseffect_protection","Protection","保护"
"/xal_publ","Public","公开"
"/Put_down_Nav","Put Down","放下"
"/env_quickequip","Quick Equip","快速装备"
"/Quit_Game_Menu","Quit Game","退出游戏"
"/dialog_DesktopClose","Quit To Desktop","退出到桌面"
"/quit_desktop","Quit to Desktop","退出到桌面"
"/slot_ranged","RANGED","远程"
"/button_refuse","REFUSE","拒绝"
"/HUD_ReservedDrop","RESERVED DROP","已保留的掉落物"
"/Reward_Key","REWARD","奖励"
"/Rewards_label","REWARDS","奖励"
"/RaidCaptain_UnlockTitle","Raid Captains","袭击队长"
"/statuseffect_rampaging","Rampaging","狂怒"
"/ItemTag_Ranged","Ranged","远程"
"/UI_Ranged","Ranged","远程"
"/UIHint_PickupArrowsDescription","Ranged attacks need arrows. Pickup the Arrow Bundle to get some ammunition. ","远程攻击需要消耗箭矢。捡起地上的箭捆来补充弹药。"
"/rarity_rare","Rare","稀有"
"/plus_artifacts","Rare and Unique rewards are much more common","掉落稀有和独特物品的概率将会更高"
"/news_readmore","Read More","阅读更多"
"/notification_ready","Ready","已准备"
"/Menu_Received","Received","已放入物品栏"
"/missioninspector_recommended_power","Recommended power:","推荐战力等级："
"/Menu_Reconnect","Reconnect","重新连接"
"/statuseffect_regeneration","Regeneration","生命恢复"
"/UIHints_ChatWheelChat_Description","Release the button to send the selected message.","松开以发送选中的消息。"
"/postgame_replaytrial","Replay Trial","重试"
"/missionnotification_requestexpires","Request Expires","请求超时"
"/Reset_Default","Reset To Defaults","恢复默认设置"
"/Reset_Defaults","Reset To Defaults","恢复默认设置"
"/reset_defaults","Reset To Defaults","恢复默认设置"
"/Menu_Resolution","Resolution","分辨率"
"/settings_resolution","Resolution","分辨率"
"/Popup_Restarting","Restarting...","正在重新开始..."
"/Menu_ResumeGame","Resume Game","继续游戏"
"/cloudsave_getFailed","Retrieval of {Cloud Save} characters failed. Would you like to try again?","下载{Cloud Save}存档失败。你想要重试吗？"
"/Button_Retry","Retry","重试"
"/dialog_returnCamp","Return To Camp","返回营地"
"/dialog_menuReturn","Return To Main Menu","返回到主界面"
"/Label_ReturningToLobby","Return to Camp","返回营地"
"/Menu_ReturnToCamp","Return to Camp","返回营地"
"/Menu_ReturnToCheckpoint","Return to Checkpoint","返回记录点"
"/Menu_ReturnToMainMenu","Return to Main Menu","返回到主界面"
"/deathscreen_returning_to_lobby","Returning to Camp","返回营地中"
"/hud_revivefallenfriends","Revive fallen friends","复活阵亡的好友"
"/revive_your_friends_to_chase_away_the_night","Revive your friends to chase away the night.","复活好友以驱逐黑暗。"
"/postgame_reward","Reward: ","奖励："
"/format_reward","Reward: {name}. {Power}. {Rare}.  {Desc}.","奖励：{name}。{Power}。{Rare}。{Desc}。"
"/difficulty_easy_rules","Rewards are average","奖励物品一般"
"/difficulty_normal_rules","Rewards are better","奖励物品优良"
"/difficulty_hard_rules","Rewards are ultra good","奖励物更上一层楼"
"/UIHints_EquipArtifactDescription","Right click the Firework Arrows in the Artifact category to equip them.","右击烟火之箭即可装备。"
"/statuseffect_RollCharge","Roll Charge","蓄力翻滚"
"/pcbind_rootPlayerDive","Root Player / Elytra Dive","强制攻击 / 鞘翅滑翔"
"/missioninspector_secretmission","SECRET MISSION","隐藏任务"
"/menu_select","SELECT","选择"
"/settings_sfxVolume","SFX Volume","音效音量"
"/Account_Link_Title_PS4","SIGN IN FOR CROSS-PLATFORM PLAY","登录以进行跨平台游戏"
"/Account_Link_Title","SIGN IN FOR ONLINE CO-OP","登录来进行多人游戏"
"/Link_Step_1","STEP 1","第一步"
"/Link_Step_2","STEP 2","第二步"
"/Keep_Item","SWORD OF SHAUN","肖恩之剑"
"/inv_salvage","Salvage"," 分 解 "
"/salvage_confirm","Salvage"," 分 解 "
"/salvage_toggle","Salvage"," 分 解 "
"/iteminspector_salvagepayback","Salvage Payback","分解返还"
"/340F730A4FF0C696AFAA6A9F5B606FF7","SalvageX","抢救"
"/itemsalvaged_salvaged","Salvaged","已分解"
"/Menu_ScreenMode","Screen Mode","屏幕模式"
"/Menu_ScreenResolution","Screen Resolution","屏幕分辨率"
"/xal_manageFriends","Search and Manage Friends","寻找与管理好友"
"/games_searching_for_games","Searching for games","正在查找游戏"
"/missionvariation_seasonal","Seasonal Trial","季节挑战"
"/missionvariation_seasonalcompletedtemplate","Seasonal Trials Completed {0}/{1}","季节挑战已完成 {0}/{1}"
"/mapstat_secrets","Secrets Found","发现的秘密"
"/TowerRewardSelect","Select","选择"
"/button_select","Select","选择"
"/difficultyscreen_select","Select","选择"
"/difficultyscreen_select_difficulty","Select Difficulty","选择难度"
"/settings_selectLanguage_title","Select Language","选择语言"
"/UIHints_EnchantSelectGearDescription","Select an item of your gear that you want to enchant.","选择想要附魔的装备。"
"/UIHints_SelectEnchantmentTitle","Select enchantment","选择魔咒种类"
"/Cursor_Binding","Select how you want the mouse cursor to be bound to the game window. Smart - Bound during gameplay but not when in menus, Always - Always bound, Never - Never bound, Fullscreen - Only bound when playing in fullscreen.","选择游戏窗口中的鼠标占用模式。智能占用 - 仅在游戏中占用（游戏菜单除外）总是 - 一直占用，永不 - 从不占用，全屏幕 - 仅限全屏幕下占用。"
"/settings_selectLanguage_desc","Select language for text-to-speech and UI text below. Your current system language is selected by default.","在下方选择文字转语音和用户界面的语言。默认为当前系统语言。"
"/UIHints_SelectMissionTitle","Select mission","选择任务"
"/enchantment_slot_select_which_to_apply","Select which enchantment to equip","选择你要附上的魔咒"
"/slot_selected","Selected","已选择"
"/chatWheelShortcuts_desc","Send chat wheel messages without having to open the Chat Wheel by pressing the associated shortcut key at any time.","发送聊天盘中的消息将无需按住相关按键选择消息。"
